date,Open,High,Low,Close,Adj Close,Volume,,Label
22-03-2013,16.235001,16.503571,16.182501,16.496786,14.153122,395105200,,1
25-03-2013,16.596071,16.78393,16.492144,16.556429,14.20429,501135600,,0
26-03-2013,16.622856,16.637142,16.4475,16.469286,14.129527,294294000,,0
27-03-2013,16.302143,16.314285,16.0975,16.145714,13.851921,331237200,,0
28-03-2013,16.065001,16.136429,15.772143,15.809286,13.563291,442839600,,0
01-04-2013,15.782143,15.846429,15.276429,15.318214,13.141986,389732000,,0
02-04-2013,15.271429,15.647857,15.228571,15.349643,13.168947,529519200,,1
03-04-2013,15.406071,15.617143,15.368214,15.428214,13.236355,363216000,,1
04-04-2013,15.491429,15.535714,15.1875,15.275714,13.105525,358447600,,0
05-04-2013,15.160714,15.176786,14.988571,15.114286,12.967029,383695200,,0
08-04-2013,15.173214,15.267857,15.088929,15.221786,13.059255,300829200,,1
09-04-2013,15.227143,15.303571,15.098214,15.249286,13.08285,306614000,,1
10-04-2013,15.289286,15.609286,15.214643,15.560357,13.349729,375928000,,1
11-04-2013,15.49,15.6425,15.4,15.511786,13.308053,328364400,,1
12-04-2013,15.505357,15.505357,15.324643,15.35,13.169256,238613200,,0
15-04-2013,15.25,15.281786,14.983929,14.994643,12.864384,317520000,,0
16-04-2013,15.056071,15.236071,15.020357,15.222857,13.060177,305771200,,1
17-04-2013,15.009643,15.021429,14.218214,14.385714,12.341962,945056000,,0
18-04-2013,14.463929,14.4925,13.919286,14.001786,12.012581,666299200,,0
19-04-2013,13.856071,14.271429,13.753571,13.9475,11.966005,609274400,,1
22-04-2013,14.022857,14.364286,13.973929,14.238214,12.215419,429920400,,1
23-04-2013,14.428214,14.585,14.243214,14.504643,12.443995,664238400,,1
24-04-2013,14.055,14.830357,14.017857,14.480714,12.423466,969651200,,1
25-04-2013,14.686786,14.783571,14.535714,14.585,12.512937,384837600,,0
26-04-2013,14.636071,14.956071,14.580357,14.9,12.783184,764097600,,1
29-04-2013,15.016071,15.486429,15,15.361429,13.179062,640326400,,1
30-04-2013,15.539286,15.901786,15.431071,15.813571,13.566966,691538400,,1
01-05-2013,15.873571,15.890357,15.513929,15.688929,13.460032,506909200,,0
02-05-2013,15.777857,16.02107,15.736786,15.911429,13.650921,421828400,,1
03-05-2013,16.118214,16.186787,16.041071,16.070715,13.78758,361300800,,0
06-05-2013,16.275356,16.507143,16.225357,16.45393,14.116351,496641600,,1
07-05-2013,16.606071,16.633928,16.203571,16.380714,14.05354,483753200,,0
08-05-2013,16.394285,16.620358,16.278929,16.565714,14.212252,472598000,,1
09-05-2013,16.421785,16.535713,16.270714,16.313213,14.088268,398487600,,0
10-05-2013,16.356071,16.418215,16.088572,16.1775,13.97106,334852000,,0
13-05-2013,16.125357,16.353571,16.125,16.240713,14.025653,316948800,,1
14-05-2013,16.208929,16.257143,15.791071,15.852143,13.69008,447118000,,0
15-05-2013,15.684286,15.75,15.084286,15.316071,13.227123,741613600,,0
16-05-2013,15.115714,15.6375,14.960714,15.520714,13.403852,603204000,,1
17-05-2013,15.680357,15.7175,15.393214,15.473571,13.363143,427904400,,0
20-05-2013,15.425357,15.921429,15.360714,15.818929,13.661394,451578400,,1
21-05-2013,15.648214,15.91,15.507143,15.702143,13.560539,456022000,,1
22-05-2013,15.858929,16.012501,15.650714,15.7625,13.612662,443038400,,0
23-05-2013,15.569643,15.934286,15.563929,15.790714,13.63703,353021200,,1
24-05-2013,15.744643,15.916429,15.727143,15.898214,13.729867,276166800,,1
28-05-2013,16.067858,16.111071,15.744643,15.765714,13.61544,386145200,,0
29-05-2013,15.714286,15.982143,15.692857,15.891071,13.723697,330576400,,1
30-05-2013,15.916071,16.232143,15.875357,16.127857,13.928191,353519600,,1
31-05-2013,16.160713,16.325001,16.053572,16.061787,13.871128,384302800,,0
03-06-2013,16.0975,16.155714,15.802857,16.097143,13.901665,372352400,,0
04-06-2013,16.186428,16.229643,15.978214,16.046785,13.858176,292728800,,0
05-06-2013,15.916071,16.097143,15.846786,15.896786,13.728633,290589600,,0
06-06-2013,15.909643,15.964286,15.501786,15.659286,13.523524,416934000,,0
07-06-2013,15.589286,15.83,15.456071,15.778929,13.626853,404535600,,1
10-06-2013,15.883214,16.03857,15.6,15.674643,13.536788,450153200,,0
11-06-2013,15.562143,15.812857,15.475714,15.628571,13.496997,286112400,,1
12-06-2013,15.696429,15.758929,15.410714,15.435357,13.330139,265227200,,0
13-06-2013,15.446429,15.612143,15.3125,15.57,13.446418,285832400,,1
14-06-2013,15.55,15.581786,15.303571,15.358929,13.264136,271866000,,0
17-06-2013,15.408571,15.560714,15.37,15.428571,13.324279,259414400,,1
18-06-2013,15.412857,15.532143,15.364643,15.420357,13.317183,195025600,,1
19-06-2013,15.407143,15.416429,15.107143,15.107143,13.04669,310940000,,0
20-06-2013,14.975,15.213571,14.8275,14.887143,12.856698,357310800,,0
21-06-2013,14.946071,15,14.575,14.767857,12.753675,481118400,,0
24-06-2013,14.55,14.595,14.216071,14.376429,12.415636,480746000,,0
25-06-2013,14.489286,14.563929,14.243929,14.379643,12.418414,314162800,,0
26-06-2013,14.425,14.456786,14.130714,14.216786,12.277772,367724000,,0
27-06-2013,14.258929,14.335357,14.055,14.063571,12.145447,337246000,,0
28-06-2013,13.977143,14.295357,13.888214,14.161786,12.230269,578516400,,1
01-07-2013,14.381786,14.723929,14.329286,14.615,12.62167,391053600,,1
02-07-2013,14.641429,15.058214,14.623929,14.946071,12.907582,469865200,,1
03-07-2013,15.030714,15.106429,14.908929,15.028571,12.978834,240928800,,0
05-07-2013,15.013929,15.1175,14.833929,14.907857,12.874582,274024800,,0
08-07-2013,15.003929,15.035714,14.666071,14.823214,12.801488,298138400,,0
09-07-2013,14.771429,15.125,14.656429,15.083929,13.026638,352584400,,1
10-07-2013,14.985714,15.171429,14.9375,15.026071,12.976677,281405600,,1
11-07-2013,15.105357,15.294643,15.041786,15.260357,13.179009,326292400,,1
12-07-2013,15.273214,15.349643,15.121786,15.2325,13.154949,279563200,,0
15-07-2013,15.178929,15.409286,15.171429,15.265714,13.183633,241917200,,1
16-07-2013,15.232857,15.3825,15.148929,15.364286,13.268761,216538000,,1
17-07-2013,15.346429,15.436429,15.293571,15.368214,13.27215,198990400,,1
18-07-2013,15.477857,15.531071,15.378929,15.42,13.316875,218878800,,0
19-07-2013,15.467857,15.499286,15.155357,15.176786,13.106836,268721600,,0
22-07-2013,15.337857,15.348214,15.195357,15.225357,13.148782,207796400,,0
23-07-2013,15.214286,15.248571,14.953929,14.963929,12.923008,369395600,,0
24-07-2013,15.676071,15.878214,15.545,15.7325,13.58676,591936800,,1
25-07-2013,15.739286,15.764286,15.564643,15.660714,13.524762,229493600,,0
26-07-2013,15.546429,15.751429,15.512143,15.749643,13.60156,200152400,,1
29-07-2013,15.742857,16.071072,15.721429,15.9925,13.811294,248057600,,1
30-07-2013,16.07,16.326786,16.043928,16.190001,13.981854,309422400,,1
31-07-2013,16.249643,16.33357,16.051071,16.161785,13.95749,322957600,,0
01-08-2013,16.276787,16.314285,16.187857,16.309999,14.085485,206250800,,1
02-08-2013,16.3575,16.530357,16.309286,16.519285,14.266234,274783600,,1
05-08-2013,16.596071,16.809643,16.505358,16.766071,14.479354,318855600,,1
06-08-2013,16.715,16.853214,16.506071,16.616072,14.349812,334857600,,0
07-08-2013,16.564285,16.678572,16.491785,16.606428,14.341492,298858000,,1
08-08-2013,16.566429,16.575001,16.355356,16.464643,14.312922,255777200,,0
09-08-2013,16.379999,16.445,16.201786,16.230356,14.109257,266865200,,0
12-08-2013,16.316429,16.737499,16.308214,16.691429,14.510077,364434000,,1
13-08-2013,16.819286,17.66643,16.71607,17.484644,15.199623,881941200,,1
14-08-2013,17.781429,18.008928,17.621429,17.803572,15.476878,756372400,,1
15-08-2013,17.729286,17.942858,17.467142,17.782499,15.458557,490294000,,1
16-08-2013,17.862499,17.962143,17.816429,17.940357,15.595785,362306000,,1
19-08-2013,18.012142,18.347857,18,18.133572,15.763749,510518400,,1
20-08-2013,18.20393,18.234644,17.886429,17.895357,15.556654,358688400,,0
21-08-2013,17.985357,18.112499,17.9,17.941429,15.596721,335879600,,0
22-08-2013,18.035,18.056786,17.792856,17.962856,15.615344,244207600,,0
23-08-2013,17.973928,17.976786,17.833929,17.893572,15.555115,222731600,,0
26-08-2013,17.883928,18.22143,17.875,17.963215,15.615651,330965600,,1
27-08-2013,17.785713,17.946787,17.367857,17.449642,15.169198,424188800,,0
28-08-2013,17.357143,17.707144,17.357143,17.532143,15.240915,307608000,,1
29-08-2013,17.558929,17.732143,17.540358,17.560715,15.265759,239657600,,1
30-08-2013,17.571428,17.605356,17.375,17.400715,15.126662,272297200,,0
03-09-2013,17.610714,17.878571,17.405357,17.449286,15.168891,331928800,,0
04-09-2013,17.841429,17.937143,17.724285,17.810356,15.482769,345032800,,0
05-09-2013,17.866072,17.88143,17.629999,17.688213,15.37659,236367600,,0
06-09-2013,17.80143,17.834999,17.498215,17.793571,15.468181,359525600,,0
09-09-2013,18.035713,18.139999,17.981428,18.077499,15.715003,340687200,,1
10-09-2013,18.078571,18.123215,17.482143,17.665714,15.357036,743195600,,0
11-09-2013,16.678928,16.9175,16.600357,16.70393,14.520939,898696400,,1
12-09-2013,16.732143,16.978571,16.643213,16.881786,14.675558,404051200,,1
13-09-2013,16.762142,16.85107,16.59643,16.603571,14.433697,298835600,,0
16-09-2013,16.464287,16.486071,15.972143,16.075714,13.974824,543706800,,0
17-09-2013,15.998571,16.418215,15.982143,16.261429,14.136268,399380800,,1
18-09-2013,16.542143,16.655357,16.452143,16.595715,14.426867,456862000,,1
19-09-2013,16.810715,16.993929,16.758928,16.867857,14.663447,404541200,,1
20-09-2013,17.071428,17.09107,16.642857,16.693214,14.511629,699302800,,0
23-09-2013,17.717857,17.746786,17.235714,17.522858,15.232847,762106800,,0
24-09-2013,17.674286,17.695356,17.422144,17.467857,15.185032,364344400,,0
25-09-2013,17.47143,17.487143,17.19393,17.1975,14.950006,316957200,,0
26-09-2013,17.357143,17.44857,17.282143,17.365,15.095618,237221600,,1
27-09-2013,17.277857,17.309643,17.168571,17.241072,14.987881,228040400,,0
30-09-2013,17.044643,17.202143,16.943214,17.026787,14.801602,260156400,,0
01-10-2013,17.0875,17.469286,17.084999,17.427143,15.149639,353883600,,1
02-10-2013,17.343929,17.564285,17.276787,17.484285,15.199315,289184000,,1
03-10-2013,17.518213,17.583929,17.169287,17.264643,15.008375,322753200,,0
04-10-2013,17.280714,17.307142,17.092857,17.251072,14.996576,258868400,,0
07-10-2013,17.377144,17.594643,17.333929,17.419643,15.143121,312292400,,1
08-10-2013,17.497856,17.522858,17.162144,17.17643,14.931688,290917200,,0
09-10-2013,17.308571,17.42107,17.081429,17.378214,15.107108,301725200,,1
10-10-2013,17.547144,17.584999,17.394285,17.487143,15.201796,278602800,,0
11-10-2013,17.3925,17.637142,17.327143,17.600357,15.30022,267738800,,1
14-10-2013,17.493929,17.770714,17.476786,17.715714,15.400505,261898000,,1
15-10-2013,17.768213,17.928572,17.697144,17.809999,15.482462,320073600,,1
16-10-2013,17.885357,17.9475,17.829643,17.896786,15.557905,251101200,,1
17-10-2013,17.856428,18.027857,17.845715,18.017857,15.663149,253593200,,1
18-10-2013,18.071072,18.187857,18.061071,18.174643,15.799449,290542000,,1
21-10-2013,18.2775,18.725,18.268572,18.620001,16.186604,398106800,,1
22-10-2013,18.800358,18.873215,18.143929,18.566786,16.140347,534063600,,0
23-10-2013,18.535713,18.77393,18.535713,18.748571,16.298378,313723200,,1
24-10-2013,18.75,19.016787,18.65893,18.996786,16.514147,384764800,,1
25-10-2013,18.975714,19.043928,18.753929,18.784286,16.329418,337792000,,0
28-10-2013,18.894285,18.964287,18.686071,18.924286,16.451122,550440800,,1
29-10-2013,19.1525,19.258928,18.376429,18.452856,16.041304,635807200,,0
30-10-2013,18.557501,18.84,18.465,18.746429,16.296507,354163600,,1
31-10-2013,18.75,18.838928,18.616785,18.667856,16.228209,275696400,,0
01-11-2013,18.715,18.742857,18.422857,18.5725,16.145309,274890000,,0
04-11-2013,18.610714,18.815001,18.528929,18.8125,16.353954,244627600,,1
05-11-2013,18.735001,18.888929,18.678572,18.766071,16.313591,265213200,,1
06-11-2013,18.719643,18.745001,18.507143,18.604286,16.267372,223375600,,0
07-11-2013,18.556429,18.685356,18.299286,18.303213,16.004114,262620400,,0
08-11-2013,18.377857,18.611786,18.306786,18.591429,16.256128,279316800,,1
11-11-2013,18.571072,18.631071,18.371786,18.5375,16.208975,227452400,,0
12-11-2013,18.488214,18.71143,18.464287,18.571787,16.238953,204276800,,1
13-11-2013,18.5,18.651787,18.462856,18.593929,16.258316,197220800,,1
14-11-2013,18.671785,18.902857,18.638214,18.862858,16.493464,282419200,,1
15-11-2013,18.806429,18.89607,18.731787,18.749643,16.394468,317920400,,0
18-11-2013,18.749643,18.828215,18.507143,18.522499,16.195862,244944000,,0
19-11-2013,18.536785,18.692142,18.498928,18.555357,16.224585,208938800,,1
20-11-2013,18.543928,18.58643,18.368929,18.392857,16.082502,193916800,,0
21-11-2013,18.485714,18.614643,18.345358,18.612143,16.274244,262026800,,1
22-11-2013,18.554285,18.648571,18.518929,18.564285,16.232388,223725600,,1
25-11-2013,18.607857,18.781071,18.607143,18.705,16.355436,229311600,,1
26-11-2013,18.718571,19.147858,18.714287,19.049999,16.657099,401382800,,1
27-11-2013,19.153929,19.5,19.049999,19.498571,17.049328,363448400,,1
29-11-2013,19.624287,19.940357,19.564644,19.859644,17.365038,318127600,,1
02-12-2013,19.928572,20.154642,19.672144,19.686787,17.213894,472544800,,0
03-12-2013,19.939285,20.227858,19.917143,20.225714,17.685122,450968000,,1
04-12-2013,20.196428,20.328215,20.029285,20.178572,17.643906,377809600,,0
05-12-2013,20.451786,20.540714,20.22893,20.282143,17.73447,447580000,,0
06-12-2013,20.206785,20.241072,19.984644,20.000713,17.488394,344352400,,0
09-12-2013,20.032143,20.342142,20.032143,20.229643,17.688564,320493600,,1
10-12-2013,20.127857,20.281429,20.042856,20.198214,17.661081,278269600,,1
11-12-2013,20.25,20.391787,19.98893,20.048571,17.530233,359718800,,0
12-12-2013,20.076429,20.190714,20.001072,20.019285,17.504639,262290000,,0
13-12-2013,20.101786,20.102858,19.77393,19.801071,17.313824,332822000,,0
16-12-2013,19.822144,20.094286,19.821787,19.910713,17.4097,282592800,,1
17-12-2013,19.850357,19.98,19.763571,19.821072,17.331312,229902400,,0
18-12-2013,19.632143,19.694643,19.242857,19.670357,17.199528,565863200,,1
19-12-2013,19.625,19.642857,19.418928,19.445,17.002481,320308800,,0
20-12-2013,19.479643,19.700357,19.457857,19.607857,17.144876,436413600,,1
23-12-2013,20.285713,20.382856,20.098572,20.360357,17.802858,501306400,,1
24-12-2013,20.353214,20.424286,20.215357,20.27393,17.727293,167554800,,0
26-12-2013,20.289286,20.339287,20.120714,20.139286,17.609556,204008000,,0
27-12-2013,20.136429,20.157499,19.982143,20.003214,17.490576,225884400,,0
30-12-2013,19.909286,20.003214,19.725714,19.804285,17.316635,253629600,,0
31-12-2013,19.791786,20.045713,19.785713,20.036428,17.519619,223084400,,1
02-01-2014,19.845715,19.893929,19.715,19.754642,17.27323,234684800,,0
03-01-2014,19.745001,19.775,19.301071,19.320715,16.893812,392467600,,0
06-01-2014,19.194643,19.52857,19.057142,19.426071,16.985931,412610800,,1
07-01-2014,19.440001,19.498571,19.21143,19.287144,16.86445,317209200,,0
08-01-2014,19.243214,19.484285,19.23893,19.409286,16.971252,258529600,,1
09-01-2014,19.52857,19.530714,19.119642,19.161428,16.754526,279148800,,0
10-01-2014,19.279642,19.314285,18.968214,19.033571,16.642731,304976000,,0
13-01-2014,18.925358,19.375,18.924286,19.133215,16.729862,378492800,,1
14-01-2014,19.222143,19.526072,19.202143,19.513929,17.06275,332561600,,1
15-01-2014,19.768572,20.007143,19.702143,19.905714,17.405325,391638800,,1
16-01-2014,19.817858,19.887501,19.702856,19.794643,17.308205,229278000,,0
17-01-2014,19.695715,19.716785,19.282143,19.309643,16.884121,426739600,,0
21-01-2014,19.321072,19.645357,19.300714,19.609644,17.146444,328526800,,1
22-01-2014,19.675358,19.903214,19.564644,19.696787,17.222645,379985200,,1
23-01-2014,19.640715,19.875,19.4575,19.863571,17.368477,403239200,,1
24-01-2014,19.785713,19.843571,19.455357,19.502501,17.052759,429354800,,0
27-01-2014,19.645357,19.814285,19.491072,19.660713,17.191092,554878800,,1
28-01-2014,18.17,18.392857,17.93107,18.089287,15.817058,1065523200,,0
29-01-2014,17.998215,18.120358,17.807858,17.883928,15.637497,502810000,,0
30-01-2014,17.947857,18.089287,17.739286,17.849285,15.607205,678501600,,0
31-01-2014,17.684999,17.911785,17.626785,17.878571,15.632811,464797200,,1
03-02-2014,17.950357,18.133215,17.832144,17.911785,15.661852,401464000,,0
04-02-2014,18.066071,18.195,17.955713,18.17107,15.888574,376681200,,1
05-02-2014,18.091429,18.402857,18.080357,18.306786,16.007242,328344800,,1
06-02-2014,18.216429,18.339287,18.13607,18.303928,16.10054,257765200,,1
07-02-2014,18.620714,18.676071,18.477858,18.559999,16.32579,370280400,,0
10-02-2014,18.523571,18.999643,18.5,18.8925,16.618259,345559200,,1
11-02-2014,18.950357,19.205357,18.910713,19.14143,16.837229,282256800,,1
12-02-2014,19.176786,19.27,19.044287,19.139999,16.835968,308100800,,0
13-02-2014,19.094999,19.458929,19.078571,19.44393,17.10331,307398000,,1
14-02-2014,19.373928,19.499287,19.32893,19.428213,17.089489,272924400,,1
18-02-2014,19.5,19.685356,19.486071,19.499643,17.152325,260251600,,0
19-02-2014,19.455357,19.531786,19.083929,19.191786,16.881519,313768000,,0
20-02-2014,19.035357,19.178572,18.892857,18.969643,16.686123,305858000,,0
21-02-2014,19.028214,19.091785,18.735714,18.758928,16.500765,278784800,,0
24-02-2014,18.683929,18.925714,18.657858,18.84107,16.573021,288909600,,1
25-02-2014,18.906429,18.913214,18.607143,18.645,16.400557,231952000,,0
26-02-2014,18.700357,18.75,18.414286,18.476786,16.25259,276217200,,0
27-02-2014,18.469286,18.885,18.430357,18.845358,16.576794,301882000,,1
28-02-2014,18.895714,19.026787,18.647142,18.794287,16.53187,371968800,,0
03-03-2014,18.693571,18.951786,18.671785,18.848572,16.579617,238781200,,1
04-03-2014,18.964287,19.022858,18.848928,18.972857,16.688946,259140000,,1
05-03-2014,18.96143,19.098213,18.897499,19.012857,16.724134,200062800,,1
06-03-2014,19.028214,19.087143,18.860714,18.955357,16.673555,185488800,,0
07-03-2014,18.967501,18.999287,18.7875,18.944286,16.663818,220729600,,0
10-03-2014,18.870001,19.047501,18.869286,18.96143,16.678896,178584000,,1
11-03-2014,19.123215,19.240713,19.02107,19.14607,16.841311,279224400,,1
12-03-2014,19.089643,19.191071,19,19.164642,16.857645,199326400,,1
13-03-2014,19.194286,19.273571,18.898571,18.951786,16.67041,257742800,,0
14-03-2014,18.885357,18.960358,18.678572,18.73893,16.483177,237199200,,0
17-03-2014,18.84643,18.9275,18.780357,18.812143,16.547579,199544800,,0
18-03-2014,18.782143,18.998928,18.757143,18.978571,16.693972,209647200,,1
19-03-2014,19.009287,19.151428,18.892857,18.973572,16.689577,224756000,,0
20-03-2014,18.924643,19.02393,18.833929,18.882143,16.609158,208398400,,0
21-03-2014,18.997499,19.0625,18.797501,19.031071,16.740154,374046400,,1
24-03-2014,19.229286,19.303572,19.109285,19.256786,16.9387,355700800,,1
25-03-2014,19.339287,19.491072,19.27107,19.463928,17.120901,282293200,,1
26-03-2014,19.518572,19.607143,19.245001,19.277857,16.957235,299768000,,0
27-03-2014,19.286428,19.339287,19.111429,19.195,16.884348,222031600,,0
28-03-2014,19.225714,19.247856,19.080357,19.173571,16.865499,200564000,,0
31-03-2014,19.258215,19.314644,19.140356,19.169287,16.861732,168669200,,0
01-04-2014,19.205713,19.352501,19.170357,19.344643,17.015974,200760000,,1
02-04-2014,19.370714,19.41,19.295,19.376785,17.044247,180420800,,1
03-04-2014,19.335358,19.375,19.201429,19.2425,16.926136,162344000,,0
04-04-2014,19.278929,19.285713,18.949286,18.99357,16.707167,275251200,,0
07-04-2014,18.857857,18.960714,18.638929,18.695356,16.444855,289850400,,0
08-04-2014,18.756786,18.790001,18.525,18.694286,16.443911,243888400,,0
09-04-2014,18.665714,18.946072,18.643572,18.940001,16.660044,206169600,,1
10-04-2014,18.952856,19.008572,18.684643,18.695715,16.445168,239652000,,0
11-04-2014,18.535713,18.672501,18.469286,18.557501,16.323593,271717600,,1
14-04-2014,18.639286,18.648571,18.471786,18.63143,16.388618,205674000,,0
15-04-2014,18.581072,18.629999,18.261786,18.498571,16.271757,266490000,,0
16-04-2014,18.501785,18.610357,18.362143,18.536072,16.304745,214765600,,1
17-04-2014,18.571428,18.848572,18.542856,18.747856,16.49103,284334400,,1
21-04-2014,18.762142,19.004999,18.712856,18.970358,16.686749,182548800,,1
22-04-2014,18.868214,18.993929,18.803572,18.989286,16.7034,202563200,,1
23-04-2014,18.895,18.968929,18.730356,18.741072,16.485064,394940000,,0
24-04-2014,20.293215,20.357143,20.026072,20.2775,17.836538,759911600,,0
